[Epoch 230/3000] D Loss: -0.9685 | G Loss: -0.0461 | W Dist: 1.7862 | Aux MSE: 0.0000

[Epoch 231/3000] D Loss: -0.9735 | G Loss: -0.0663 | W Dist: 1.8257 | Aux MSE: 0.0000

[Epoch 232/3000] D Loss: -0.9103 | G Loss: -0.1125 | W Dist: 1.7899 | Aux MSE: 0.0001

[Epoch 233/3000] D Loss: -1.0559 | G Loss: -0.0730 | W Dist: 1.8287 | Aux MSE: 0.0001

[Epoch 234/3000] D Loss: -1.0902 | G Loss: -0.0058 | W Dist: 1.8792 | Aux MSE: 0.0000

[Epoch 235/3000] D Loss: -0.6025 | G Loss: -0.0493 | W Dist: 1.7277 | Aux MSE: 0.0000

[Epoch 236/3000] D Loss: -0.4507 | G Loss: -0.0864 | W Dist: 1.5706 | Aux MSE: 0.0001

[Epoch 237/3000] D Loss: -0.5149 | G Loss: -0.1067 | W Dist: 1.5121 | Aux MSE: 0.0001

[Epoch 238/3000] D Loss: -0.6419 | G Loss: -0.0644 | W Dist: 1.5233 | Aux MSE: 0.0001

[Epoch 239/3000] D Loss: -0.7577 | G Loss: 0.0382 | W Dist: 1.5755 | Aux MSE: 0.0000

[Epoch 240/3000] D Loss: -0.8490 | G Loss: 0.2172 | W Dist: 1.6639 | Aux MSE: 0.0000

[Epoch 241/3000] D Loss: -0.9145 | G Loss: 0.3957 | W Dist: 1.7846 | Aux MSE: 0.0000

[Epoch 242/3000] D Loss: -0.9406 | G Loss: 0.5997 | W Dist: 1.8299 | Aux MSE: 0.0000

[Epoch 243/3000] D Loss: -1.0013 | G Loss: 0.6802 | W Dist: 1.8925 | Aux MSE: 0.0000

[Epoch 244/3000] D Loss: -0.8717 | G Loss: 0.6320 | W Dist: 1.8592 | Aux MSE: 0.0000

[Epoch 245/3000] D Loss: -0.8284 | G Loss: 0.4784 | W Dist: 1.7766 | Aux MSE: 0.0000

[Epoch 246/3000] D Loss: -0.9835 | G Loss: 0.4053 | W Dist: 1.7991 | Aux MSE: 0.0000

[Epoch 247/3000] D Loss: -1.1487 | G Loss: 0.3983 | W Dist: 1.9070 | Aux MSE: 0.0000

[Epoch 248/3000] D Loss: -1.2904 | G Loss: 0.3714 | W Dist: 2.0376 | Aux MSE: 0.0000

[Epoch 249/3000] D Loss: -1.1868 | G Loss: 0.3031 | W Dist: 2.0438 | Aux MSE: 0.0000

[Epoch 250/3000] D Loss: -1.0816 | G Loss: 0.1724 | W Dist: 2.0099 | Aux MSE: 0.0001

[Epoch 251/3000] D Loss: -1.0717 | G Loss: 0.0318 | W Dist: 1.9404 | Aux MSE: 0.0000

[Epoch 252/3000] D Loss: -1.0231 | G Loss: -0.1587 | W Dist: 1.9451 | Aux MSE: 0.0001

[Epoch 253/3000] D Loss: -0.9720 | G Loss: -0.2433 | W Dist: 1.8910 | Aux MSE: 0.0001

[Epoch 254/3000] D Loss: -0.9014 | G Loss: -0.3070 | W Dist: 1.8584 | Aux MSE: 0.0000

[Epoch 255/3000] D Loss: -0.8373 | G Loss: -0.3465 | W Dist: 1.7138 | Aux MSE: 0.0001

[Epoch 256/3000] D Loss: -1.0314 | G Loss: -0.4055 | W Dist: 1.7736 | Aux MSE: 0.0001

[Epoch 257/3000] D Loss: -0.9760 | G Loss: -0.4409 | W Dist: 1.6915 | Aux MSE: 0.0001

[Epoch 258/3000] D Loss: -1.0882 | G Loss: -0.4379 | W Dist: 1.8310 | Aux MSE: 0.0000

[Epoch 259/3000] D Loss: -1.1602 | G Loss: -0.3999 | W Dist: 1.8808 | Aux MSE: 0.0002

[Epoch 260/3000] D Loss: -1.0603 | G Loss: -0.3897 | W Dist: 1.8705 | Aux MSE: 0.0001

[Epoch 261/3000] D Loss: -1.1829 | G Loss: -0.3649 | W Dist: 1.9435 | Aux MSE: 0.0000

[Epoch 262/3000] D Loss: -1.1199 | G Loss: -0.4305 | W Dist: 1.9504 | Aux MSE: 0.0000

[Epoch 263/3000] D Loss: -1.2492 | G Loss: -0.4640 | W Dist: 1.9806 | Aux MSE: 0.0001

[Epoch 264/3000] D Loss: -1.2798 | G Loss: -0.4563 | W Dist: 2.0535 | Aux MSE: 0.0000

[Epoch 265/3000] D Loss: -1.3526 | G Loss: -0.4599 | W Dist: 2.0504 | Aux MSE: 0.0000

[Epoch 266/3000] D Loss: -1.4514 | G Loss: -0.4581 | W Dist: 2.1557 | Aux MSE: 0.0000

[Epoch 267/3000] D Loss: -1.5017 | G Loss: -0.4850 | W Dist: 2.1751 | Aux MSE: 0.0000

[Epoch 268/3000] D Loss: -1.5799 | G Loss: -0.5308 | W Dist: 2.3275 | Aux MSE: 0.0000

[Epoch 269/3000] D Loss: -1.4667 | G Loss: -0.5866 | W Dist: 2.3354 | Aux MSE: 0.0000

[Epoch 270/3000] D Loss: -1.4074 | G Loss: -0.6221 | W Dist: 2.3115 | Aux MSE: 0.0000

[Epoch 271/3000] D Loss: -1.5187 | G Loss: -0.5824 | W Dist: 2.2905 | Aux MSE: 0.0000

[Epoch 272/3000] D Loss: -1.5132 | G Loss: -0.4967 | W Dist: 2.3641 | Aux MSE: 0.0000

[Epoch 273/3000] D Loss: -1.4479 | G Loss: -0.4481 | W Dist: 2.2897 | Aux MSE: 0.0000

[Epoch 274/3000] D Loss: -1.5552 | G Loss: -0.4092 | W Dist: 2.3435 | Aux MSE: 0.0000

[Epoch 275/3000] D Loss: -1.6462 | G Loss: -0.3975 | W Dist: 2.4351 | Aux MSE: 0.0000

[Epoch 276/3000] D Loss: -1.6324 | G Loss: -0.4116 | W Dist: 2.4361 | Aux MSE: 0.0000

[Epoch 277/3000] D Loss: -1.4741 | G Loss: -0.4266 | W Dist: 2.4251 | Aux MSE: 0.0000

[Epoch 278/3000] D Loss: -1.5872 | G Loss: -0.4274 | W Dist: 2.4153 | Aux MSE: 0.0000

[Epoch 279/3000] D Loss: -1.6916 | G Loss: -0.4242 | W Dist: 2.5138 | Aux MSE: 0.0000

[Epoch 280/3000] D Loss: -1.6726 | G Loss: -0.3730 | W Dist: 2.5207 | Aux MSE: 0.0000

[Epoch 281/3000] D Loss: -1.6781 | G Loss: -0.2421 | W Dist: 2.6277 | Aux MSE: 0.0000

[Epoch 282/3000] D Loss: -1.7728 | G Loss: -0.1232 | W Dist: 2.6632 | Aux MSE: 0.0000

[Epoch 283/3000] D Loss: -1.7792 | G Loss: -0.0403 | W Dist: 2.7058 | Aux MSE: 0.0000

[Epoch 284/3000] D Loss: -1.7229 | G Loss: -0.0670 | W Dist: 2.7403 | Aux MSE: 0.0000

[Epoch 285/3000] D Loss: -1.7550 | G Loss: -0.1059 | W Dist: 2.7251 | Aux MSE: 0.0000

[Epoch 286/3000] D Loss: -1.9541 | G Loss: -0.1332 | W Dist: 2.8534 | Aux MSE: 0.0000

[Epoch 287/3000] D Loss: -2.1086 | G Loss: -0.1603 | W Dist: 2.9736 | Aux MSE: 0.0000

[Epoch 288/3000] D Loss: -2.0840 | G Loss: -0.1803 | W Dist: 3.0298 | Aux MSE: 0.0000

[Epoch 289/3000] D Loss: -2.2010 | G Loss: -0.1086 | W Dist: 3.1112 | Aux MSE: 0.0000

[Epoch 290/3000] D Loss: -1.9742 | G Loss: -0.1179 | W Dist: 3.0807 | Aux MSE: 0.0000

[Epoch 291/3000] D Loss: -1.9391 | G Loss: -0.1292 | W Dist: 2.9936 | Aux MSE: 0.0000

[Epoch 292/3000] D Loss: -2.0242 | G Loss: -0.1176 | W Dist: 2.9782 | Aux MSE: 0.0000

[Epoch 293/3000] D Loss: -1.9217 | G Loss: -0.0923 | W Dist: 2.8959 | Aux MSE: 0.0000

[Epoch 294/3000] D Loss: -2.0009 | G Loss: -0.1325 | W Dist: 2.9126 | Aux MSE: 0.0000

[Epoch 295/3000] D Loss: -1.8660 | G Loss: -0.1084 | W Dist: 2.8561 | Aux MSE: 0.0000

[Epoch 296/3000] D Loss: -1.7844 | G Loss: -0.1632 | W Dist: 2.7372 | Aux MSE: 0.0000

[Epoch 297/3000] D Loss: -1.7583 | G Loss: -0.2139 | W Dist: 2.7291 | Aux MSE: 0.0000

[Epoch 298/3000] D Loss: -1.7952 | G Loss: -0.2619 | W Dist: 2.6551 | Aux MSE: 0.0000

[Epoch 299/3000] D Loss: -1.8449 | G Loss: -0.3027 | W Dist: 2.6766 | Aux MSE: 0.0000

[Epoch 300/3000] D Loss: -1.8949 | G Loss: -0.2699 | W Dist: 2.7734 | Aux MSE: 0.0000

[Epoch 301/3000] D Loss: -1.9156 | G Loss: -0.2023 | W Dist: 2.8193 | Aux MSE: 0.0000

[Epoch 302/3000] D Loss: -1.7384 | G Loss: -0.2073 | W Dist: 2.7930 | Aux MSE: 0.0000

[Epoch 303/3000] D Loss: -1.8115 | G Loss: -0.1855 | W Dist: 2.8181 | Aux MSE: 0.0000

[Epoch 304/3000] D Loss: -1.6114 | G Loss: -0.1586 | W Dist: 2.7030 | Aux MSE: 0.0000

[Epoch 305/3000] D Loss: -1.5844 | G Loss: -0.0575 | W Dist: 2.6647 | Aux MSE: 0.0000

[Epoch 306/3000] D Loss: -1.7864 | G Loss: -0.0610 | W Dist: 2.7229 | Aux MSE: 0.0000

[Epoch 307/3000] D Loss: -1.8243 | G Loss: -0.0146 | W Dist: 2.7418 | Aux MSE: 0.0000

[Epoch 308/3000] D Loss: -2.0746 | G Loss: -0.0074 | W Dist: 2.9099 | Aux MSE: 0.0000

[Epoch 309/3000] D Loss: -2.3721 | G Loss: -0.0137 | W Dist: 3.1411 | Aux MSE: 0.0000

[Epoch 310/3000] D Loss: -2.5294 | G Loss: 0.0353 | W Dist: 3.3488 | Aux MSE: 0.0000

[Epoch 311/3000] D Loss: -2.6385 | G Loss: -0.0612 | W Dist: 3.4716 | Aux MSE: 0.0000

[Epoch 312/3000] D Loss: -2.9877 | G Loss: -0.1070 | W Dist: 3.8378 | Aux MSE: 0.0000

[Epoch 313/3000] D Loss: -3.0834 | G Loss: -0.0980 | W Dist: 4.0293 | Aux MSE: 0.0000

[Epoch 314/3000] D Loss: -3.1417 | G Loss: -0.1173 | W Dist: 4.0686 | Aux MSE: 0.0000

[Epoch 315/3000] D Loss: -3.1953 | G Loss: -0.1111 | W Dist: 4.2072 | Aux MSE: 0.0000

[Epoch 316/3000] D Loss: -3.0902 | G Loss: -0.1313 | W Dist: 4.2850 | Aux MSE: 0.0000

[Epoch 317/3000] D Loss: -2.8053 | G Loss: -0.1163 | W Dist: 4.0460 | Aux MSE: 0.0000

[Epoch 318/3000] D Loss: -2.5703 | G Loss: -0.0342 | W Dist: 3.9316 | Aux MSE: 0.0000

[Epoch 319/3000] D Loss: -2.1233 | G Loss: 0.0004 | W Dist: 3.7184 | Aux MSE: 0.0000

[Epoch 320/3000] D Loss: -2.0957 | G Loss: -0.1987 | W Dist: 3.5121 | Aux MSE: 0.0000

[Epoch 321/3000] D Loss: -1.9469 | G Loss: -0.3240 | W Dist: 3.3603 | Aux MSE: 0.0000

[Epoch 322/3000] D Loss: -1.7270 | G Loss: -0.3834 | W Dist: 3.1468 | Aux MSE: 0.0000

[Epoch 323/3000] D Loss: -1.4538 | G Loss: -0.3429 | W Dist: 2.9017 | Aux MSE: 0.0000

[Epoch 324/3000] D Loss: 0.0017 | G Loss: -0.2774 | W Dist: 2.3029 | Aux MSE: 0.0000

[Epoch 325/3000] D Loss: 0.5655 | G Loss: -0.3897 | W Dist: 1.6053 | Aux MSE: 0.0000

[Epoch 326/3000] D Loss: 0.6772 | G Loss: -0.4803 | W Dist: 1.2194 | Aux MSE: 0.0000

[Epoch 327/3000] D Loss: -0.0148 | G Loss: -0.3969 | W Dist: 1.3435 | Aux MSE: 0.0000

[Epoch 328/3000] D Loss: -0.3460 | G Loss: -0.3782 | W Dist: 1.4807 | Aux MSE: 0.0000

[Epoch 329/3000] D Loss: -0.8671 | G Loss: -0.3084 | W Dist: 1.6552 | Aux MSE: 0.0000

[Epoch 330/3000] D Loss: -0.9440 | G Loss: -0.2538 | W Dist: 1.8256 | Aux MSE: 0.0000

[Epoch 331/3000] D Loss: -0.9258 | G Loss: -0.2332 | W Dist: 1.7713 | Aux MSE: 0.0000

[Epoch 332/3000] D Loss: -0.8204 | G Loss: -0.3222 | W Dist: 1.7289 | Aux MSE: 0.0000

[Epoch 333/3000] D Loss: -0.9987 | G Loss: -0.2438 | W Dist: 1.8056 | Aux MSE: 0.0001

[Epoch 334/3000] D Loss: -1.2153 | G Loss: -0.1890 | W Dist: 1.9303 | Aux MSE: 0.0000

[Epoch 335/3000] D Loss: -1.0525 | G Loss: -0.1043 | W Dist: 1.9472 | Aux MSE: 0.0000

[Epoch 336/3000] D Loss: -1.1109 | G Loss: 0.0266 | W Dist: 1.9091 | Aux MSE: 0.0000

[Epoch 337/3000] D Loss: -1.1158 | G Loss: 0.1491 | W Dist: 1.9839 | Aux MSE: 0.0001

[Epoch 338/3000] D Loss: -1.0462 | G Loss: 0.0741 | W Dist: 1.9576 | Aux MSE: 0.0000

[Epoch 339/3000] D Loss: -1.1375 | G Loss: 0.0001 | W Dist: 1.9350 | Aux MSE: 0.0000

[Epoch 340/3000] D Loss: -0.9561 | G Loss: -0.0543 | W Dist: 1.8968 | Aux MSE: 0.0000

[Epoch 341/3000] D Loss: -0.8244 | G Loss: -0.2037 | W Dist: 1.7996 | Aux MSE: 0.0000

[Epoch 342/3000] D Loss: -1.0243 | G Loss: -0.2526 | W Dist: 1.8364 | Aux MSE: 0.0000

[Epoch 343/3000] D Loss: -1.1588 | G Loss: -0.2792 | W Dist: 1.8864 | Aux MSE: 0.0000

[Epoch 344/3000] D Loss: -1.1709 | G Loss: -0.3813 | W Dist: 1.9458 | Aux MSE: 0.0000

[Epoch 345/3000] D Loss: -1.2226 | G Loss: -0.4385 | W Dist: 2.0118 | Aux MSE: 0.0000

[Epoch 346/3000] D Loss: -1.3363 | G Loss: -0.4357 | W Dist: 2.1454 | Aux MSE: 0.0000

[Epoch 347/3000] D Loss: -1.5967 | G Loss: -0.3614 | W Dist: 2.3384 | Aux MSE: 0.0000

[Epoch 348/3000] D Loss: -1.6612 | G Loss: -0.2612 | W Dist: 2.4465 | Aux MSE: 0.0000

[Epoch 349/3000] D Loss: -1.6004 | G Loss: -0.2177 | W Dist: 2.5351 | Aux MSE: 0.0001

[Epoch 350/3000] D Loss: -1.5421 | G Loss: -0.1908 | W Dist: 2.4685 | Aux MSE: 0.0000

[Epoch 351/3000] D Loss: -1.6304 | G Loss: -0.1366 | W Dist: 2.4987 | Aux MSE: 0.0000

[Epoch 352/3000] D Loss: -1.4521 | G Loss: -0.1684 | W Dist: 2.4248 | Aux MSE: 0.0000

[Epoch 353/3000] D Loss: -1.2854 | G Loss: -0.1635 | W Dist: 2.2532 | Aux MSE: 0.0000

[Epoch 354/3000] D Loss: -1.5889 | G Loss: -0.0980 | W Dist: 2.3226 | Aux MSE: 0.0000

[Epoch 355/3000] D Loss: -1.9797 | G Loss: 0.1584 | W Dist: 2.6753 | Aux MSE: 0.0000

[Epoch 356/3000] D Loss: -1.9287 | G Loss: 0.3204 | W Dist: 2.7449 | Aux MSE: 0.0000

[Epoch 357/3000] D Loss: -2.1663 | G Loss: 0.3808 | W Dist: 2.9194 | Aux MSE: 0.0000

[Epoch 358/3000] D Loss: -2.1672 | G Loss: 0.4632 | W Dist: 3.1413 | Aux MSE: 0.0000

[Epoch 359/3000] D Loss: -2.1912 | G Loss: 0.5356 | W Dist: 3.1747 | Aux MSE: 0.0000

[Epoch 360/3000] D Loss: -2.1816 | G Loss: 0.4060 | W Dist: 3.2258 | Aux MSE: 0.0000

[Epoch 361/3000] D Loss: -1.4874 | G Loss: 0.0051 | W Dist: 2.8093 | Aux MSE: 0.0000

[Epoch 362/3000] D Loss: -1.5890 | G Loss: -0.2253 | W Dist: 2.6295 | Aux MSE: 0.0000

[Epoch 363/3000] D Loss: -2.0331 | G Loss: 0.0552 | W Dist: 2.9790 | Aux MSE: 0.0000

[Epoch 364/3000] D Loss: -2.3284 | G Loss: 0.0535 | W Dist: 3.1816 | Aux MSE: 0.0000

[Epoch 365/3000] D Loss: -2.3215 | G Loss: 0.0983 | W Dist: 3.2690 | Aux MSE: 0.0000

[Epoch 366/3000] D Loss: -2.3651 | G Loss: 0.1966 | W Dist: 3.3217 | Aux MSE: 0.0000

[Epoch 367/3000] D Loss: -2.3990 | G Loss: 0.0823 | W Dist: 3.2682 | Aux MSE: 0.0000

[Epoch 368/3000] D Loss: -3.0654 | G Loss: 0.2467 | W Dist: 3.9079 | Aux MSE: 0.0000

[Epoch 369/3000] D Loss: -2.8767 | G Loss: 0.2025 | W Dist: 3.9724 | Aux MSE: 0.0000

[Epoch 370/3000] D Loss: -1.9740 | G Loss: -0.1427 | W Dist: 3.8099 | Aux MSE: 0.0000

[Epoch 371/3000] D Loss: -1.5837 | G Loss: -0.2747 | W Dist: 3.4192 | Aux MSE: 0.0000

[Epoch 372/3000] D Loss: -1.4557 | G Loss: -0.3678 | W Dist: 3.3098 | Aux MSE: 0.0000

[Epoch 373/3000] D Loss: -1.5399 | G Loss: -0.4786 | W Dist: 3.1341 | Aux MSE: 0.0000

[Epoch 374/3000] D Loss: -0.6706 | G Loss: -0.5602 | W Dist: 2.9326 | Aux MSE: 0.0000

[Epoch 375/3000] D Loss: -1.0763 | G Loss: -0.9109 | W Dist: 2.6086 | Aux MSE: 0.0000

[Epoch 376/3000] D Loss: -1.2491 | G Loss: -1.0077 | W Dist: 2.5255 | Aux MSE: 0.0000

[Epoch 377/3000] D Loss: -1.5466 | G Loss: -0.8743 | W Dist: 2.5609 | Aux MSE: 0.0000

[Epoch 378/3000] D Loss: -1.6987 | G Loss: -0.6817 | W Dist: 2.6734 | Aux MSE: 0.0000

[Epoch 379/3000] D Loss: -1.7850 | G Loss: -0.4908 | W Dist: 2.7478 | Aux MSE: 0.0000

[Epoch 380/3000] D Loss: -1.4841 | G Loss: -0.3929 | W Dist: 2.7090 | Aux MSE: 0.0000

[Epoch 381/3000] D Loss: -1.6641 | G Loss: -0.3430 | W Dist: 2.6679 | Aux MSE: 0.0000

[Epoch 382/3000] D Loss: -1.9214 | G Loss: -0.2130 | W Dist: 2.8892 | Aux MSE: 0.0000

[Epoch 383/3000] D Loss: -1.6188 | G Loss: -0.1030 | W Dist: 2.9386 | Aux MSE: 0.0000

[Epoch 384/3000] D Loss: -1.2898 | G Loss: -0.3020 | W Dist: 2.6593 | Aux MSE: 0.0000

[Epoch 385/3000] D Loss: -1.6993 | G Loss: -0.3679 | W Dist: 2.6892 | Aux MSE: 0.0000

[Epoch 386/3000] D Loss: -2.1559 | G Loss: -0.3667 | W Dist: 2.9853 | Aux MSE: 0.0000

[Epoch 387/3000] D Loss: -1.8284 | G Loss: -0.3935 | W Dist: 3.0455 | Aux MSE: 0.0000

[Epoch 388/3000] D Loss: -1.7084 | G Loss: -0.4270 | W Dist: 3.0352 | Aux MSE: 0.0000

[Epoch 389/3000] D Loss: -1.4395 | G Loss: -0.5130 | W Dist: 2.8201 | Aux MSE: 0.0000

[Epoch 390/3000] D Loss: -1.4806 | G Loss: -0.6044 | W Dist: 2.6367 | Aux MSE: 0.0000

[Epoch 391/3000] D Loss: -1.3609 | G Loss: -0.7117 | W Dist: 2.6181 | Aux MSE: 0.0000

[Epoch 392/3000] D Loss: -1.2652 | G Loss: -0.7808 | W Dist: 2.5491 | Aux MSE: 0.0000

[Epoch 393/3000] D Loss: -1.1008 | G Loss: -0.7951 | W Dist: 2.4708 | Aux MSE: 0.0000

[Epoch 394/3000] D Loss: -0.9157 | G Loss: -0.8539 | W Dist: 2.2930 | Aux MSE: 0.0000

[Epoch 395/3000] D Loss: -1.0941 | G Loss: -0.8006 | W Dist: 2.2796 | Aux MSE: 0.0001

[Epoch 396/3000] D Loss: -1.3855 | G Loss: -0.7129 | W Dist: 2.2869 | Aux MSE: 0.0000

[Epoch 397/3000] D Loss: -1.5071 | G Loss: -0.6792 | W Dist: 2.4018 | Aux MSE: 0.0000

[Epoch 398/3000] D Loss: -1.5118 | G Loss: -0.6842 | W Dist: 2.4869 | Aux MSE: 0.0000

[Epoch 399/3000] D Loss: -1.3700 | G Loss: -0.7945 | W Dist: 2.4389 | Aux MSE: 0.0000

[Epoch 400/3000] D Loss: -1.2089 | G Loss: -0.9044 | W Dist: 2.3115 | Aux MSE: 0.0000

[Epoch 401/3000] D Loss: -1.4242 | G Loss: -0.9464 | W Dist: 2.3521 | Aux MSE: 0.0001

[Epoch 402/3000] D Loss: -1.5186 | G Loss: -0.9081 | W Dist: 2.4051 | Aux MSE: 0.0000

[Epoch 403/3000] D Loss: -1.5170 | G Loss: -0.9620 | W Dist: 2.4527 | Aux MSE: 0.0000

[Epoch 404/3000] D Loss: -1.6884 | G Loss: -1.0067 | W Dist: 2.5693 | Aux MSE: 0.0000

[Epoch 405/3000] D Loss: -1.4982 | G Loss: -1.0180 | W Dist: 2.5956 | Aux MSE: 0.0000

[Epoch 406/3000] D Loss: -1.0974 | G Loss: -1.0768 | W Dist: 2.3193 | Aux MSE: 0.0000

[Epoch 407/3000] D Loss: -1.1719 | G Loss: -1.0258 | W Dist: 2.2374 | Aux MSE: 0.0000

[Epoch 408/3000] D Loss: -1.1243 | G Loss: -1.0090 | W Dist: 2.2580 | Aux MSE: 0.0000

[Epoch 409/3000] D Loss: -1.0261 | G Loss: -1.1075 | W Dist: 2.1726 | Aux MSE: 0.0000

[Epoch 410/3000] D Loss: -1.0539 | G Loss: -1.2489 | W Dist: 2.1310 | Aux MSE: 0.0000

[Epoch 411/3000] D Loss: -1.3022 | G Loss: -1.3740 | W Dist: 2.1145 | Aux MSE: 0.0000

[Epoch 412/3000] D Loss: -1.4377 | G Loss: -1.4460 | W Dist: 2.2033 | Aux MSE: 0.0000

[Epoch 413/3000] D Loss: -1.5310 | G Loss: -1.4823 | W Dist: 2.2762 | Aux MSE: 0.0000

[Epoch 414/3000] D Loss: -1.4846 | G Loss: -1.4688 | W Dist: 2.3854 | Aux MSE: 0.0000

[Epoch 415/3000] D Loss: -1.4021 | G Loss: -1.5062 | W Dist: 2.3264 | Aux MSE: 0.0000

[Epoch 416/3000] D Loss: -1.5991 | G Loss: -1.4923 | W Dist: 2.4096 | Aux MSE: 0.0000

[Epoch 417/3000] D Loss: -1.5801 | G Loss: -1.5658 | W Dist: 2.4109 | Aux MSE: 0.0000

[Epoch 418/3000] D Loss: -1.4394 | G Loss: -1.4937 | W Dist: 2.4562 | Aux MSE: 0.0000

[Epoch 419/3000] D Loss: -1.5451 | G Loss: -1.3830 | W Dist: 2.4644 | Aux MSE: 0.0000

[Epoch 420/3000] D Loss: -1.7053 | G Loss: -1.3231 | W Dist: 2.5741 | Aux MSE: 0.0000

[Epoch 421/3000] D Loss: -1.8366 | G Loss: -1.2849 | W Dist: 2.6946 | Aux MSE: 0.0001

[Epoch 422/3000] D Loss: -1.9073 | G Loss: -1.4064 | W Dist: 2.8175 | Aux MSE: 0.0000

[Epoch 423/3000] D Loss: -1.9141 | G Loss: -1.6495 | W Dist: 2.7743 | Aux MSE: 0.0000

[Epoch 424/3000] D Loss: -1.9453 | G Loss: -1.7388 | W Dist: 2.9056 | Aux MSE: 0.0000

[Epoch 425/3000] D Loss: -2.1327 | G Loss: -1.5677 | W Dist: 3.0546 | Aux MSE: 0.0000

[Epoch 426/3000] D Loss: -2.2797 | G Loss: -1.3281 | W Dist: 3.3226 | Aux MSE: 0.0000

[Epoch 427/3000] D Loss: -2.2345 | G Loss: -1.3208 | W Dist: 3.3891 | Aux MSE: 0.0000

[Epoch 428/3000] D Loss: -2.1059 | G Loss: -1.4904 | W Dist: 3.3109 | Aux MSE: 0.0000

[Epoch 429/3000] D Loss: -2.3302 | G Loss: -1.5852 | W Dist: 3.3734 | Aux MSE: 0.0000

[Epoch 430/3000] D Loss: -1.7041 | G Loss: -1.5436 | W Dist: 3.3254 | Aux MSE: 0.0000

[Epoch 431/3000] D Loss: -1.5885 | G Loss: -1.6435 | W Dist: 3.0124 | Aux MSE: 0.0000

[Epoch 432/3000] D Loss: -1.8691 | G Loss: -1.6559 | W Dist: 3.0063 | Aux MSE: 0.0000

[Epoch 433/3000] D Loss: -1.7703 | G Loss: -1.4949 | W Dist: 2.9631 | Aux MSE: 0.0000

[Epoch 434/3000] D Loss: -1.7395 | G Loss: -1.5402 | W Dist: 2.8592 | Aux MSE: 0.0000

[Epoch 435/3000] D Loss: -1.7618 | G Loss: -1.6366 | W Dist: 2.8713 | Aux MSE: 0.0000

[Epoch 436/3000] D Loss: -1.8400 | G Loss: -1.6688 | W Dist: 2.8410 | Aux MSE: 0.0000

[Epoch 437/3000] D Loss: -1.9038 | G Loss: -1.6542 | W Dist: 2.9599 | Aux MSE: 0.0000

[Epoch 438/3000] D Loss: -2.0023 | G Loss: -1.6514 | W Dist: 2.9799 | Aux MSE: 0.0000

[Epoch 439/3000] D Loss: -2.2786 | G Loss: -1.4198 | W Dist: 3.2160 | Aux MSE: 0.0000

[Epoch 440/3000] D Loss: -2.4827 | G Loss: -1.1516 | W Dist: 3.4862 | Aux MSE: 0.0000

[Epoch 441/3000] D Loss: -2.8787 | G Loss: -0.8699 | W Dist: 3.7988 | Aux MSE: 0.0000

[Epoch 442/3000] D Loss: -3.0164 | G Loss: -0.6640 | W Dist: 4.0608 | Aux MSE: 0.0000

[Epoch 443/3000] D Loss: -3.2775 | G Loss: -0.5270 | W Dist: 4.2910 | Aux MSE: 0.0000

[Epoch 444/3000] D Loss: -3.4850 | G Loss: -0.3703 | W Dist: 4.6660 | Aux MSE: 0.0000

[Epoch 445/3000] D Loss: -3.6406 | G Loss: -0.2357 | W Dist: 4.8510 | Aux MSE: 0.0000

[Epoch 446/3000] D Loss: -3.7502 | G Loss: -0.1332 | W Dist: 5.1864 | Aux MSE: 0.0000

[Epoch 447/3000] D Loss: -2.9410 | G Loss: -0.1927 | W Dist: 5.0854 | Aux MSE: 0.0000

[Epoch 448/3000] D Loss: -3.6809 | G Loss: -0.2389 | W Dist: 5.1269 | Aux MSE: 0.0000

[Epoch 449/3000] D Loss: -3.9154 | G Loss: -0.2807 | W Dist: 5.3623 | Aux MSE: 0.0000

[Epoch 450/3000] D Loss: -4.5501 | G Loss: -0.0614 | W Dist: 5.7885 | Aux MSE: 0.0001

[Epoch 451/3000] D Loss: -4.6296 | G Loss: -0.0626 | W Dist: 6.0218 | Aux MSE: 0.0000

[Epoch 452/3000] D Loss: -4.1066 | G Loss: -0.1248 | W Dist: 5.9981 | Aux MSE: 0.0000

[Epoch 453/3000] D Loss: -3.0479 | G Loss: -0.2008 | W Dist: 5.7352 | Aux MSE: 0.0004

[Epoch 454/3000] D Loss: -2.1788 | G Loss: -0.4880 | W Dist: 5.0663 | Aux MSE: 0.0001

[Epoch 455/3000] D Loss: -2.7268 | G Loss: -0.7497 | W Dist: 4.7374 | Aux MSE: 0.0005

[Epoch 456/3000] D Loss: -3.2099 | G Loss: -0.9998 | W Dist: 4.5900 | Aux MSE: 0.0004

[Epoch 457/3000] D Loss: -3.2006 | G Loss: -1.0307 | W Dist: 4.7458 | Aux MSE: 0.0016

[Epoch 458/3000] D Loss: -2.6224 | G Loss: -1.2034 | W Dist: 4.5057 | Aux MSE: 0.0001

